year,country,iosCode,flag_url,population,area,landArea,density,growthRate,worldPercentage,rank,netChange
2010,nigeria,NG,https://s3.amazonaws.com/images.wpr.com/flags/24/NG.png,160952853.0,923768.0,910770.0,245.7312,0.0241,0.028,6,0.168
2010,brazil,BR,https://s3.amazonaws.com/images.wpr.com/flags/24/BR.png,196353492.0,8515767.0,8358140.0,25.8936,0.0052,0.027,7,0.0393
2010,bangladesh,BD,https://s3.amazonaws.com/images.wpr.com/flags/24/BD.png,148391139.0,147570.0,130170.0,1328.6803,0.0103,0.0216,8,0.0557
2010,russia,RU,https://s3.amazonaws.com/images.wpr.com/flags/24/RU.png,143242599.0,17098242.0,16376870.0,8.82,-0.0019,0.018,9,-0.0158
2010,mexico,MX,https://s3.amazonaws.com/images.wpr.com/flags/24/MX.png,112532401.0,1964375.0,1943950.0,66.0797,0.0075,0.016,10,0.0299
2010,ethiopia,ET,https://s3.amazonaws.com/images.wpr.com/flags/24/ET.png,89237791.0,1104300.0,1128571.3,112.1126,0.0255,0.0158,11,0.1008
2010,japan,JP,https://s3.amazonaws.com/images.wpr.com/flags/24/JP.png,128105431.0,377930.0,364500.0,338.2566,-0.0053,0.0154,12,-0.0209
2010,philippines,PH,https://s3.amazonaws.com/images.wpr.com/flags/24/PH.png,94636700.0,342353.0,298170.0,393.5251,0.0154,0.0147,13,0.0561
2010,egypt,EG,https://s3.amazonaws.com/images.wpr.com/flags/24/EG.png,87252413.0,1002450.0,995450.0,113.2318,0.0156,0.0141,14,0.0551
2010,dr congo,CD,https://s3.amazonaws.com/images.wpr.com/flags/24/CD.png,66391257.0,2344858.0,2267050.0,45.1083,0.0329,0.0128,15,0.105
2010,vietnam,VN,https://s3.amazonaws.com/images.wpr.com/flags/24/VN.png,87411012.0,331212.0,313429.0,315.411,0.0068,0.0123,16,0.0208
2010,iran,IR,https://s3.amazonaws.com/images.wpr.com/flags/24/IR.png,75373855.0,1648195.0,1622500.0,54.9601,0.007,0.0111,17,0.0208
2010,turkey,TR,https://s3.amazonaws.com/images.wpr.com/flags/24/TR.png,73195345.0,783562.0,783562.0,109.5206,0.0056,0.0107,18,0.0143
2010,germany,DE,https://s3.amazonaws.com/images.wpr.com/flags/24/DE.png,81325090.0,357114.0,349390.0,238.4002,-0.0009,0.0104,19,-0.0012
2010,thailand,TH,https://s3.amazonaws.com/images.wpr.com/flags/24/TH.png,68270489.0,513120.0,510890.0,140.5416,0.0015,0.009,20,0.003
2010,united kingdom,GB,https://s3.amazonaws.com/images.wpr.com/flags/24/GB.png,62760039.0,242900.0,241930.0,279.9851,0.0034,0.0085,21,0.0072
2010,tanzania,TZ,https://s3.amazonaws.com/images.wpr.com/flags/24/TZ.png,45110527.0,945087.0,885800.0,76.1324,0.0296,0.0084,22,0.0622
2010,france,FR,https://s3.amazonaws.com/images.wpr.com/flags/24/FR.png,62444567.0,551695.0,547557.0,118.2646,0.002,0.0081,23,0.004
2010,south africa,ZA,https://s3.amazonaws.com/images.wpr.com/flags/24/ZA.png,51784921.0,1221037.0,1213090.0,49.8022,0.0087,0.0075,24,0.0173
2010,italy,IT,https://s3.amazonaws.com/images.wpr.com/flags/24/IT.png,59822450.0,301336.0,295717.0,199.078,-0.0028,0.0074,25,-0.0054
2010,kenya,KE,https://s3.amazonaws.com/images.wpr.com/flags/24/KE.png,41517895.0,580367.0,569140.0,96.8138,0.0199,0.0069,26,0.0346
2010,myanmar,MM,https://s3.amazonaws.com/images.wpr.com/flags/24/MM.png,49390988.0,676578.0,652670.0,83.6227,0.0074,0.0068,27,0.0125
2010,colombia,CO,https://s3.amazonaws.com/images.wpr.com/flags/24/CO.png,44816108.0,1141748.0,1109500.0,46.9447,0.0041,0.0065,28,0.008
2010,south korea,KR,https://s3.amazonaws.com/images.wpr.com/flags/24/KR.png,48813042.0,100210.0,97600.0,530.5744,-0.0006,0.0065,29,-0.0012
2010,uganda,UG,https://s3.amazonaws.com/images.wpr.com/flags/24/UG.png,32341728.0,241550.0,200520.0,242.2817,0.0282,0.0061,30,0.0423
2010,sudan,SD,https://s3.amazonaws.com/images.wpr.com/flags/24/SD.png,33739933.0,1886068.0,1868000.0,25.7543,0.0263,0.006,31,0.0394
2010,spain,ES,https://s3.amazonaws.com/images.wpr.com/flags/24/ES.png,46572772.0,505992.0,499556.6,95.1236,-0.0008,0.0059,32,-0.0014
2010,argentina,AR,https://s3.amazonaws.com/images.wpr.com/flags/24/AR.png,41100123.0,2780400.0,2736690.0,16.726,0.0058,0.0057,33,0.0091
2010,algeria,DZ,https://s3.amazonaws.com/images.wpr.com/flags/24/DZ.png,35856344.0,2381741.0,2381741.0,19.1484,0.0157,0.0057,34,0.0218
2010,iraq,IQ,https://s3.amazonaws.com/images.wpr.com/flags/24/IQ.png,31264875.0,438317.0,434128.0,104.8183,0.0227,0.0057,35,0.0322
2010,afghanistan,AF,https://s3.amazonaws.com/images.wpr.com/flags/24/AF.png,28189672.0,652230.0,652230.0,64.7622,0.027,0.0053,36,0.0357
2010,poland,PL,https://s3.amazonaws.com/images.wpr.com/flags/24/PL.png,38597353.0,312679.0,306130.0,134.0152,0.0293,0.0051,37,-0.0286
2010,canada,CA,https://s3.amazonaws.com/images.wpr.com/flags/24/CA.png,33963412.0,9984670.0,8965590.0,4.3256,0.0085,0.0048,38,0.0104
2010,morocco,MA,https://s3.amazonaws.com/images.wpr.com/flags/24/MA.png,32464865.0,446550.0,446300.0,84.7861,0.0102,0.0047,39,0.012
2010,saudi arabia,SA,https://s3.amazonaws.com/images.wpr.com/flags/24/SA.png,29411929.0,2149690.0,2149690.0,17.1871,0.0148,0.0046,40,0.0169
2010,ukraine,UA,https://s3.amazonaws.com/images.wpr.com/flags/24/UA.png,45683020.0,603500.0,579400.0,63.4184,-0.0745,0.0046,41,0.0428
2010,angola,AO,https://s3.amazonaws.com/images.wpr.com/flags/24/AO.png,23364185.0,1246700.0,1246700.0,29.425,0.0308,0.0046,42,0.0352
2010,uzbekistan,UZ,https://s3.amazonaws.com/images.wpr.com/flags/24/UZ.png,28614227.0,447400.0,440650.0,79.8002,0.0155,0.0044,43,0.0166
2010,yemen,YE,https://s3.amazonaws.com/images.wpr.com/flags/24/YE.png,24743946.0,527968.0,527970.0,65.2496,0.0224,0.0043,44,0.024
2010,peru,PE,https://s3.amazonaws.com/images.wpr.com/flags/24/PE.png,29229572.0,1285216.0,1280000.0,26.8381,0.0089,0.0043,45,0.0105
2010,malaysia,MY,https://s3.amazonaws.com/images.wpr.com/flags/24/MY.png,28717731.0,330803.0,328550.0,104.4241,0.0109,0.0043,46,0.0116
2010,ghana,GH,https://s3.amazonaws.com/images.wpr.com/flags/24/GH.png,25574719.0,238533.0,227533.0,149.965,0.0193,0.0043,47,0.0206
2010,mozambique,MZ,https://s3.amazonaws.com/images.wpr.com/flags/24/MZ.png,23073723.0,801590.0,786380.0,43.1056,0.0281,0.0042,48,0.0302
2010,nepal,NP,https://s3.amazonaws.com/images.wpr.com/flags/24/NP.png,27161567.0,147181.0,143350.0,215.5325,0.0114,0.0039,49,0.011
2010,madagascar,MG,https://s3.amazonaws.com/images.wpr.com/flags/24/MG.png,21731053.0,587041.0,581800.0,52.124,0.0241,0.0038,50,0.023
2010,ivory coast,CI,https://s3.amazonaws.com/images.wpr.com/flags/24/CI.png,21120042.0,322463.0,318000.0,90.7957,0.0253,0.0036,51,0.023
2010,venezuela,VE,https://s3.amazonaws.com/images.wpr.com/flags/24/VE.png,28715022.0,916445.0,882050.0,32.6949,0.019,0.0036,52,0.0179
2010,cameroon,CM,https://s3.amazonaws.com/images.wpr.com/flags/24/CM.png,19878036.0,475442.0,472710.0,60.6023,0.0263,0.0036,53,0.0235
2010,niger,NE,https://s3.amazonaws.com/images.wpr.com/flags/24/NE.png,16647543.000000002,1267000.0,1266700.0,21.4754,0.038,0.0034,54,0.0321
2010,australia,AU,https://s3.amazonaws.com/images.wpr.com/flags/24/AU.png,22019168.0,7692024.0,7692020.0,3.4372,0.01,0.0033,55,0.0083
2010,north korea,KP,https://s3.amazonaws.com/images.wpr.com/flags/24/KP.png,24686435.0,120538.0,120410.0,217.2645,0.0035,0.0033,56,0.0028
2010,taiwan,TW,https://s3.amazonaws.com/images.wpr.com/flags/24/TW.png,23083083.0,36193.0,36197.0,660.9188,0.0013,0.003,57,0.0009
2010,mali,ML,https://s3.amazonaws.com/images.wpr.com/flags/24/ML.png,15529181.0,1240192.0,1220190.0,19.0902,0.031,0.0029,58,0.0225
2010,burkina faso,BF,https://s3.amazonaws.com/images.wpr.com/flags/24/BF.png,16116845.0,272967.0,273600.0,84.9835,0.0255,0.0029,59,0.0185
2010,syria,SY,https://s3.amazonaws.com/images.wpr.com/flags/24/SY.png,22337563.0,185180.0,183630.0,126.4881,0.0498,0.0029,60,0.0359
2010,sri lanka,LK,https://s3.amazonaws.com/images.wpr.com/flags/24/LK.png,20668557.0,65610.0,61860.0,353.9214,0.0028,0.0027,61,0.0018
2010,malawi,MW,https://s3.amazonaws.com/images.wpr.com/flags/24/MW.png,14718422.0,118484.0,94280.0,222.0169,0.0258,0.0026,62,0.0169
2010,zambia,ZM,https://s3.amazonaws.com/images.wpr.com/flags/24/ZM.png,13792086.0,752612.0,743390.0,27.6702,0.0276,0.0026,63,0.0178
2010,romania,RO,https://s3.amazonaws.com/images.wpr.com/flags/24/RO.png,20335211.0,238391.0,230080.0,86.4604,0.0119,0.0025,64,-0.0103
2010,chile,CL,https://s3.amazonaws.com/images.wpr.com/flags/24/CL.png,17004162.0,756102.0,743532.0,26.4005,0.0013,0.0025,65,0.0009
2010,kazakhstan,KZ,https://s3.amazonaws.com/images.wpr.com/flags/24/KZ.png,16627837.0,2724900.0,2699700.0,7.2625,0.0108,0.0024,66,0.0067
2010,chad,TD,https://s3.amazonaws.com/images.wpr.com/flags/24/TD.png,11894727.0,1284000.0,1259200.0,14.516,0.0313,0.0023,67,0.0178
2010,ecuador,EC,https://s3.amazonaws.com/images.wpr.com/flags/24/EC.png,14989585.0,276841.0,248360.0,73.2424,0.0105,0.0023,68,0.006
2010,somalia,SO,https://s3.amazonaws.com/images.wpr.com/flags/24/SO.png,12026649.0,637657.0,627340.0,28.9211,0.031,0.0023,69,0.0176
2010,guatemala,GT,https://s3.amazonaws.com/images.wpr.com/flags/24/GT.png,14543121.0,108889.0,107160.0,168.8319,0.0139,0.0023,70,0.008
2010,senegal,SN,https://s3.amazonaws.com/images.wpr.com/flags/24/SN.png,12530121.0,196722.0,192530.0,92.2618,0.0258,0.0022,71,0.0144
2010,netherlands,NL,https://s3.amazonaws.com/images.wpr.com/flags/24/NL.png,16617116.999999998,41850.0,33670.0,523.264,0.0031,0.0022,72,0.0017
2010,cambodia,KH,https://s3.amazonaws.com/images.wpr.com/flags/24/KH.png,14363532.0,181035.0,176520.0,95.9938,0.0106,0.0021,73,0.0057
2010,zimbabwe,ZW,https://s3.amazonaws.com/images.wpr.com/flags/24/ZW.png,12839771.0,390757.0,386850.0,43.0798,0.0211,0.0021,74,0.0112
2010,guinea,GN,https://s3.amazonaws.com/images.wpr.com/flags/24/GN.png,10270728.0,245857.0,245720.0,57.7511,0.0239,0.0018,75,0.0106
2010,rwanda,RW,https://s3.amazonaws.com/images.wpr.com/flags/24/RW.png,10309031.0,26338.0,24670.0,571.3289,0.0231,0.0018,76,0.0101
2010,benin,BJ,https://s3.amazonaws.com/images.wpr.com/flags/24/BJ.png,9445710.0,112622.0,112760.0,121.6107,0.027,0.0017,77,0.0115
2010,burundi,BI,https://s3.amazonaws.com/images.wpr.com/flags/24/BI.png,9126605.0,27834.0,25680.0,515.5202,0.0271,0.0017,78,0.0111
2010,tunisia,TN,https://s3.amazonaws.com/images.wpr.com/flags/24/TN.png,10895063.0,163610.0,155360.0,80.1894,0.0083,0.0016,79,0.0035
2010,bolivia,BO,https://s3.amazonaws.com/images.wpr.com/flags/24/BO.png,10223270.0,1098581.0,1083300.0,11.436,0.0135,0.0015,80,0.0057
2010,haiti,HT,https://s3.amazonaws.com/images.wpr.com/flags/24/HT.png,9842880.0,27750.0,27560.0,425.4268,0.0121,0.0015,81,0.0045
2010,belgium,BE,https://s3.amazonaws.com/images.wpr.com/flags/24/BE.png,10877947.0,30528.0,30280.0,385.9359,0.0026,0.0015,82,0.0009
2010,jordan,JO,https://s3.amazonaws.com/images.wpr.com/flags/24/JO.png,6931258.0,89342.0,88794.0,127.6781,0.0045,0.0014,83,0.0014
2010,dominican republic,DO,https://s3.amazonaws.com/images.wpr.com/flags/24/DO.png,9775755.0,48671.0,48310.0,234.5885,0.0093,0.0014,84,0.0032
2010,cuba,CU,https://s3.amazonaws.com/images.wpr.com/flags/24/CU.png,11290417.0,109884.0,103800.0,107.8463,-0.0016,0.0014,85,-0.0006
2010,south sudan,SS,https://s3.amazonaws.com/images.wpr.com/flags/24/SS.png,9714419.0,619745.0,631930.0,17.5475,0.0161,0.0014,86,0.0058
2010,sweden,SE,https://s3.amazonaws.com/images.wpr.com/flags/24/SE.png,9381729.0,450295.0,407283.5,26.0558,0.0059,0.0013,87,0.002
2010,honduras,HN,https://s3.amazonaws.com/images.wpr.com/flags/24/HN.png,8450933.0,112492.0,111890.0,94.6805,0.0154,0.0013,88,0.0053
2010,czech republic,CZ,https://s3.amazonaws.com/images.wpr.com/flags/24/CZ.png,10464749.0,78865.0,77198.5,135.9521,0.0001,0.0013,89,0.0003
2010,azerbaijan,AZ,https://s3.amazonaws.com/images.wpr.com/flags/24/AZ.png,9237202.0,86600.0,82646.0,125.991,0.0053,0.0013,90,0.0017
2010,greece,GR,https://s3.amazonaws.com/images.wpr.com/flags/24/GR.png,11033783.0,131990.0,128900.0,80.2271,-0.0042,0.0013,91,-0.0012
2010,papua new guinea,PG,https://s3.amazonaws.com/images.wpr.com/flags/24/PG.png,7583269.0,462840.0,452860.0,22.8104,0.0185,0.0013,92,0.0059
2010,portugal,PT,https://s3.amazonaws.com/images.wpr.com/flags/24/PT.png,10588401.0,92090.0,91605.6,111.8666,-0.0023,0.0013,93,-0.0008
2010,hungary,HU,https://s3.amazonaws.com/images.wpr.com/flags/24/HU.png,9986825.0,93028.0,91260.0,111.2891,0.019,0.0013,94,-0.0057
2010,tajikistan,TJ,https://s3.amazonaws.com/images.wpr.com/flags/24/TJ.png,7621779.0,143100.0,138790.0,73.0855,0.0192,0.0013,95,0.006
2010,united arab emirates,AE,https://s3.amazonaws.com/images.wpr.com/flags/24/AE.png,8481771.0,83600.0,71020.0,134.0027,0.008,0.0012,96,0.0024
2010,belarus,BY,https://s3.amazonaws.com/images.wpr.com/flags/24/BY.png,9731427.0,207600.0,202980.0,46.794,-0.0039,0.0012,97,-0.0014
2010,israel,IL,https://s3.amazonaws.com/images.wpr.com/flags/24/IL.png,7328445.0,20770.0,21640.0,423.9612,0.0151,0.0011,98,0.0043
2010,togo,TG,https://s3.amazonaws.com/images.wpr.com/flags/24/TG.png,6571855.0,56785.0,54390.0,166.4607,0.0232,0.0011,99,0.0065
2010,austria,AT,https://s3.amazonaws.com/images.wpr.com/flags/24/AT.png,8362829.0,83871.0,82520.0,108.5671,0.0022,0.0011,100,0.0006
2010,switzerland,CH,https://s3.amazonaws.com/images.wpr.com/flags/24/CH.png,7822435.0,41284.0,39516.0,222.6103,0.0064,0.0011,101,0.0018
2010,sierra leone,SL,https://s3.amazonaws.com/images.wpr.com/flags/24/SL.png,6436698.0,71740.0,72180.0,121.794,0.0215,0.0011,102,0.0059
2010,laos,LA,https://s3.amazonaws.com/images.wpr.com/flags/24/LA.png,6323418.0,236800.0,230800.0,33.0753,0.0139,0.001,103,0.0033
2010,hong kong,HK,https://s3.amazonaws.com/images.wpr.com/flags/24/HK.png,7132438.0,1104.0,1050.0,7134.8657,0.0004,0.0009,104,0.0002
2010,serbia,RS,https://s3.amazonaws.com/images.wpr.com/flags/24/RS.png,7653748.0,88361.0,87460.0,81.7411,-0.01,0.0009,105,-0.002
2010,nicaragua,NI,https://s3.amazonaws.com/images.wpr.com/flags/24/NI.png,5855734.0,130373.0,120340.0,58.5533,0.0141,0.0009,106,0.0031
2010,libya,LY,https://s3.amazonaws.com/images.wpr.com/flags/24/LY.png,6491988.0,1759540.0,1759540.0,3.9149,0.0112,0.0009,107,0.0024
2010,paraguay,PY,https://s3.amazonaws.com/images.wpr.com/flags/24/PY.png,5768613.0,406752.0,397300.0,17.2704,0.0119,0.0009,108,0.0027
2010,kyrgyzstan,KG,https://s3.amazonaws.com/images.wpr.com/flags/24/KG.png,5483774.0,199951.0,191800.0,35.1165,0.0158,0.0008,109,0.0033
2010,bulgaria,BG,https://s3.amazonaws.com/images.wpr.com/flags/24/BG.png,7592273.0,110879.0,108560.0,61.6039,-0.0139,0.0008,110,-0.0027
2010,turkmenistan,TM,https://s3.amazonaws.com/images.wpr.com/flags/24/TM.png,5267970.0,488100.0,469930.0,13.8661,0.0133,0.0008,111,0.0026
2010,el salvador,SV,https://s3.amazonaws.com/images.wpr.com/flags/24/SV.png,6114034.0,21041.0,20720.0,307.1884,0.0045,0.0008,112,0.001
2010,republic of the congo,CG,https://s3.amazonaws.com/images.wpr.com/flags/24/CG.png,4437884.0,342000.0,341500.0,17.8825,0.0229,0.0008,113,0.0043
2010,singapore,SG,https://s3.amazonaws.com/images.wpr.com/flags/24/SG.png,5163590.0,710.0,718.0,8377.0515,0.0065,0.0008,114,0.0012
2010,denmark,DK,https://s3.amazonaws.com/images.wpr.com/flags/24/DK.png,5550849.0,43094.0,40000.0,147.7728,0.0049,0.0007,115,0.0009
2010,slovakia,SK,https://s3.amazonaws.com/images.wpr.com/flags/24/SK.png,5396424.0,49037.0,49035.0,118.1849,0.0269,0.0007,116,-0.0033
2010,central african republic,CF,https://s3.amazonaws.com/images.wpr.com/flags/24/CF.png,4660067.0,622984.0,622980.0,9.2175,0.0292,0.0007,117,0.0053
2010,finland,FI,https://s3.amazonaws.com/images.wpr.com/flags/24/FI.png,5363271.0,338424.0,303940.0,18.2453,0.0009,0.0007,118,0.0001
2010,norway,NO,https://s3.amazonaws.com/images.wpr.com/flags/24/NO.png,4889741.0,323802.0,364285.0,15.0277,0.0074,0.0007,119,0.0013
2010,liberia,LR,https://s3.amazonaws.com/images.wpr.com/flags/24/LR.png,4019956.0,111369.0,96320.0,56.2539,0.0218,0.0007,120,0.0037
2010,palestine,PS,https://s3.amazonaws.com/images.wpr.com/flags/24/PS.png,3992278.0,6220.0,6020.0,892.2309,0.0231,0.0007,121,0.0039
2010,lebanon,LB,https://s3.amazonaws.com/images.wpr.com/flags/24/LB.png,4995800.0,10452.0,10230.0,523.3558,-0.0247,0.0007,122,-0.0045
2010,new zealand,NZ,https://s3.amazonaws.com/images.wpr.com/flags/24/NZ.png,4346338.0,270467.0,263310.0,19.8553,0.0083,0.0007,123,0.0013
2010,costa rica,CR,https://s3.amazonaws.com/images.wpr.com/flags/24/CR.png,4622252.0,51100.0,51060.0,102.0794,0.006,0.0007,124,0.0011
2010,ireland,IE,https://s3.amazonaws.com/images.wpr.com/flags/24/IE.png,4524585.0,70273.0,68890.0,73.4059,0.0067,0.0006,125,0.0011
2010,mauritania,MR,https://s3.amazonaws.com/images.wpr.com/flags/24/MR.png,3419461.0,1030700.0,1030700.0,4.7181,0.0268,0.0006,126,0.0041
2010,oman,OM,https://s3.amazonaws.com/images.wpr.com/flags/24/OM.png,2881914.0,309500.0,309500.0,15.0061,0.0149,0.0006,127,0.0022
2010,panama,PA,https://s3.amazonaws.com/images.wpr.com/flags/24/PA.png,3623617.0,75417.0,74180.0,60.233,0.0135,0.0006,128,0.0019
2010,kuwait,KW,https://s3.amazonaws.com/images.wpr.com/flags/24/KW.png,2943356.0,17818.0,17820.0,241.8691,0.0097,0.0005,129,0.0013
2010,croatia,HR,https://s3.amazonaws.com/images.wpr.com/flags/24/HR.png,4368682.0,56594.0,55960.0,71.6336,-0.0054,0.0005,130,-0.0007
2010,eritrea,ER,https://s3.amazonaws.com/images.wpr.com/flags/24/ER.png,3147727.0,117600.0,121040.8,30.9722,0.0176,0.0005,131,0.0021
2010,georgia,GE,https://s3.amazonaws.com/images.wpr.com/flags/24/GE.png,3836831.0,69700.0,69490.0,53.6521,-0.0043,0.0005,132,-0.0005
2010,mongolia,MN,https://s3.amazonaws.com/images.wpr.com/flags/24/MN.png,2702520.0,1564110.0,1557506.8,2.2133,0.0144,0.0004,133,0.0015
2010,moldova,MD,https://s3.amazonaws.com/images.wpr.com/flags/24/MD.png,3678186.0,33846.0,32884.6,104.4845,0.0498,0.0004,134,-0.0039
2010,uruguay,UY,https://s3.amazonaws.com/images.wpr.com/flags/24/UY.png,3352651.0,181034.0,175020.0,19.5584,0.0001,0.0004,135,0.0
2010,puerto rico,PR,https://s3.amazonaws.com/images.wpr.com/flags/24/PR.png,3717922.0,8870.0,8870.0,367.5664,0.0024,0.0004,136,0.0003
2010,bosnia and herzegovina,BA,https://s3.amazonaws.com/images.wpr.com/flags/24/BA.png,3811088.0,51209.0,51200.0,62.7119,-0.007,0.0004,137,-0.0006
2010,albania,AL,https://s3.amazonaws.com/images.wpr.com/flags/24/AL.png,2913399.0,28748.0,27400.0,103.3737,-0.0035,0.0004,138,-0.0003
2010,jamaica,JM,https://s3.amazonaws.com/images.wpr.com/flags/24/JM.png,2733896.0,10991.0,10830.0,260.8997,-0.0006,0.0004,139,0.0
2010,armenia,AM,https://s3.amazonaws.com/images.wpr.com/flags/24/AM.png,2946293.0,29743.0,28470.0,97.5753,-0.0009,0.0003,140,0.0
2010,gambia,GM,https://s3.amazonaws.com/images.wpr.com/flags/24/GM.png,1937275.0,10689.0,10120.0,274.0285,0.0248,0.0003,141,0.0022
2010,lithuania,LT,https://s3.amazonaws.com/images.wpr.com/flags/24/LT.png,3139019.0,65300.0,62620.0,43.4103,-0.0115,0.0003,142,-0.0008
2010,qatar,QA,https://s3.amazonaws.com/images.wpr.com/flags/24/QA.png,1713504.0,11586.0,11490.0,236.4135,0.0079,0.0003,143,0.0007
2010,botswana,BW,https://s3.amazonaws.com/images.wpr.com/flags/24/BW.png,2091664.0,582000.0,566730.0,4.7207,0.0171,0.0003,144,0.0014
2010,namibia,,https://s3.amazonaws.com/images.wpr.com/flags/24/NA.png,2099271.0,825615.0,823290.0,3.1631,0.0145,0.0003,145,0.0012
2010,gabon,GA,https://s3.amazonaws.com/images.wpr.com/flags/24/GA.png,1711105.0,267668.0,257670.0,9.4561,0.0199,0.0003,146,0.0015
2010,lesotho,LS,https://s3.amazonaws.com/images.wpr.com/flags/24/LS.png,2022747.0,30355.0,30360.0,76.7562,0.0106,0.0003,147,0.0008
2010,guinea bissau,GW,https://s3.amazonaws.com/images.wpr.com/flags/24/GW.png,2105566.0,36100.0,28100.0,76.0,2.15,-1.0,148,0.0
2010,slovenia,SI,https://s3.amazonaws.com/images.wpr.com/flags/24/SI.png,2057287.0,20273.0,20136.4,105.2658,-0.0001,0.0003,149,0.0
2010,north macedonia,MK,https://s3.amazonaws.com/images.wpr.com/flags/24/MK.png,2093828.0,25713.0,25220.0,82.6994,-0.0038,0.0003,150,-0.0002
2010,latvia,LV,https://s3.amazonaws.com/images.wpr.com/flags/24/LV.png,2101530.0,64559.0,62230.0,29.4104,-0.011,0.0002,151,-0.0006
2010,equatorial guinea,GQ,https://s3.amazonaws.com/images.wpr.com/flags/24/GQ.png,1094524.0,28051.0,28050.0,61.1291,0.0237,0.0002,152,0.0013
2010,trinidad and tobago,TT,https://s3.amazonaws.com/images.wpr.com/flags/24/TT.png,1410296.0,5130.0,5130.0,299.208,0.0025,0.0002,153,0.0001
2010,bahrain,BH,https://s3.amazonaws.com/images.wpr.com/flags/24/BH.png,1213645.0,765.0,785.0,1892.3682,0.009,0.0002,154,0.0004
2010,timor leste,TL,https://s3.amazonaws.com/images.wpr.com/flags/24/TL.png,1341296.0,14900.0,14900.0,91.0,1.44,-1.0,155,0.0
2010,estonia,EE,https://s3.amazonaws.com/images.wpr.com/flags/24/EE.png,1331535.0,45227.0,42750.0,30.9419,-0.0025,0.0002,156,-0.0001
2010,mauritius,MU,https://s3.amazonaws.com/images.wpr.com/flags/24/MU.png,1283330.0,2040.0,2030.0,640.6685,0.0008,0.0002,157,0.0
2010,cyprus,CY,https://s3.amazonaws.com/images.wpr.com/flags/24/CY.png,1129686.0,9251.0,9240.0,136.3786,0.0069,0.0002,158,0.0003
2010,eswatini,SZ,https://s3.amazonaws.com/images.wpr.com/flags/24/SZ.png,1099920.0,17364.0,17200.0,70.3966,0.0076,0.0002,159,0.0003
2010,djibouti,DJ,https://s3.amazonaws.com/images.wpr.com/flags/24/DJ.png,919199.0,23200.0,23180.0,49.0274,0.0139,0.0001,160,0.0005
2010,reunion,RE,https://s3.amazonaws.com/images.wpr.com/flags/24/RE.png,890130.0,2511.0,2512.0,390.8424,0.008,0.0001,161,0.0002
2010,fiji,FJ,https://s3.amazonaws.com/images.wpr.com/flags/24/FJ.png,905169.0,18272.0,18270.0,51.2521,0.0071,0.0001,162,0.0002
2010,comoros,KM,https://s3.amazonaws.com/images.wpr.com/flags/24/KM.png,656024.0,1862.0,1861.0,457.8587,0.0183,0.0001,163,0.0005
2010,guyana,GY,https://s3.amazonaws.com/images.wpr.com/flags/24/GY.png,747932.0,214969.0,196850.0,4.1343,0.0063,0.0001,164,0.0002
2010,bhutan,BT,https://s3.amazonaws.com/images.wpr.com/flags/24/BT.png,705516.0,38394.0,38140.0,20.6456,0.0064,0.0001,165,0.0002
2010,solomon islands,SB,https://s3.amazonaws.com/images.wpr.com/flags/24/SB.png,540394.0,28896.0,27990.0,26.4532,0.0223,0.0001,166,0.0005
2010,macau,MO,https://s3.amazonaws.com/images.wpr.com/flags/24/MO.png,557297.0,32.9,32.9,21402.7052,0.0129,0.0001,167,0.0003
2010,luxembourg,LU,https://s3.amazonaws.com/images.wpr.com/flags/24/LU.png,507070.0,2586.0,2574.5,254.3282,0.0111,0.0001,168,0.0002
2010,montenegro,ME,https://s3.amazonaws.com/images.wpr.com/flags/24/ME.png,631044.0,13812.0,13450.0,46.5788,-0.001,0.0001,169,0.0
2010,suriname,SR,https://s3.amazonaws.com/images.wpr.com/flags/24/SR.png,546080.0,163820.0,156000.0,3.9951,0.0084,0.0001,170,0.0002
2010,cape verde,CV,https://s3.amazonaws.com/images.wpr.com/flags/24/CV.png,521212.0,4033.0,4033.0,148.4458,0.0093,0.0001,171,0.0002
2010,western sahara,EH,https://s3.amazonaws.com/images.wpr.com/flags/24/EH.png,413296.0,266000.0,266000.0,2.2077,0.0196,0.0001,172,0.0004
2010,malta,MT,https://s3.amazonaws.com/images.wpr.com/flags/24/MT.png,418755.0,316.0,320.0,1672.075,0.0033,0.0001,173,0.0001
2010,maldives,MV,https://s3.amazonaws.com/images.wpr.com/flags/24/MV.png,361575.0,300.0,300.0,1736.7367,-0.0053,0.0001,174,-0.0001
2010,brunei,BN,https://s3.amazonaws.com/images.wpr.com/flags/24/BN.png,396053.0,5765.0,5270.0,85.8679,0.0078,0.0001,175,0.0001
2010,bahamas,BS,https://s3.amazonaws.com/images.wpr.com/flags/24/BS.png,373272.0,13943.0,10010.0,41.2211,0.0064,0.0001,176,0.0001
2010,belize,BZ,https://s3.amazonaws.com/images.wpr.com/flags/24/BZ.png,322106.0,22966.0,22810.0,18.0107,0.0137,0.0001,177,0.0002
2010,guadeloupe,GP,https://s3.amazonaws.com/images.wpr.com/flags/24/GP.png,403072.0,1628.0,1628.0,243.1443,0.0002,0.0,178,0.0
2010,iceland,IS,https://s3.amazonaws.com/images.wpr.com/flags/24/IS.png,318333.0,103000.0,100830.0,3.7223,0.0065,0.0,179,0.0001
